Date,Open,High,Low,Close*,Adj Close**,Volume
22-Jan-16,1877.4,1908.85,1877.4,1906.9,1906.9,4901760000
21-Jan-16,1861.46,1889.85,1848.98,1868.99,1868.99,5078810000
20-Jan-16,1876.18,1876.18,1812.29,1859.33,1859.33,6416070000
19-Jan-16,1888.66,1901.44,1864.6,1881.33,1881.33,4928350000
15-Jan-16,1916.68,1916.68,1857.83,1880.33,1880.33,5468460000
14-Jan-16,1891.68,1934.47,1878.93,1921.84,1921.84,5241110000
13-Jan-16,1940.34,1950.33,1886.41,1890.28,1890.28,5087030000
12-Jan-16,1927.83,1947.38,1914.35,1938.68,1938.68,4887260000
11-Jan-16,1926.12,1935.65,1901.1,1923.67,1923.67,4607290000
8-Jan-16,1945.97,1960.4,1918.46,1922.03,1922.03,4664940000
7-Jan-16,1985.32,1985.32,1938.83,1943.09,1943.09,5076590000
6-Jan-16,2011.71,2011.71,1979.05,1990.26,1990.26,4336660000
5-Jan-16,2013.78,2021.94,2004.17,2016.71,2016.71,3706620000
4-Jan-16,2038.2,2038.2,1989.68,2012.66,2012.66,4304880000
31-Dec-15,2060.59,2062.54,2043.62,2043.94,2043.94,2655330000
30-Dec-15,2077.34,2077.34,2061.97,2063.36,2063.36,2367430000
29-Dec-15,2060.54,2081.56,2060.54,2078.36,2078.36,2542000000
28-Dec-15,2057.77,2057.77,2044.2,2056.5,2056.5,2492510000
24-Dec-15,2063.52,2067.36,2058.73,2060.99,2060.99,1411860000
23-Dec-15,2042.2,2064.73,2042.2,2064.29,2064.29,3484090000
22-Dec-15,2023.15,2042.74,2020.49,2038.97,2038.97,3520860000
21-Dec-15,2010.27,2022.9,2005.93,2021.15,2021.15,3760280000
18-Dec-15,2040.81,2040.81,2005.33,2005.55,2005.55,6683070000
17-Dec-15,2073.76,2076.37,2041.66,2041.89,2041.89,4327390000
16-Dec-15,2046.5,2076.72,2042.43,2073.07,2073.07,4635450000
15-Dec-15,2025.55,2053.87,2025.55,2043.41,2043.41,4353540000
14-Dec-15,2013.37,2022.92,1993.26,2021.94,2021.94,4612440000
11-Dec-15,2047.27,2047.27,2008.8,2012.37,2012.37,4301060000
10-Dec-15,2047.93,2067.65,2045.67,2052.23,2052.23,3715150000
9-Dec-15,2061.17,2080.33,2036.53,2047.62,2047.62,4385250000
8-Dec-15,2073.39,2073.85,2052.32,2063.59,2063.59,4173570000
7-Dec-15,2090.42,2090.42,2066.78,2077.07,2077.07,4043820000
4-Dec-15,2051.24,2093.84,2051.24,2091.69,2091.69,4214910000
3-Dec-15,2080.71,2085,2042.35,2049.62,2049.62,4306490000
2-Dec-15,2101.71,2104.27,2077.11,2079.51,2079.51,3950640000
1-Dec-15,2082.93,2103.37,2082.93,2102.63,2102.63,3712120000
30-Nov-15,2090.95,2093.81,2080.41,2080.41,2080.41,4275030000
27-Nov-15,2088.82,2093.29,2084.13,2090.11,2090.11,1466840000
25-Nov-15,2089.3,2093,2086.3,2088.87,2088.87,2852940000
24-Nov-15,2084.42,2094.12,2070.29,2089.14,2089.14,3884930000
23-Nov-15,2089.41,2095.61,2081.39,2086.59,2086.59,3587980000
20-Nov-15,2082.82,2097.06,2082.82,2089.17,2089.17,3929600000
19-Nov-15,2083.7,2086.74,2078.76,2081.24,2081.24,3628110000
18-Nov-15,2051.99,2085.31,2051.99,2083.58,2083.58,3926390000
17-Nov-15,2053.67,2066.69,2045.9,2050.44,2050.44,4427350000
16-Nov-15,2022.08,2053.22,2019.39,2053.19,2053.19,3741240000
13-Nov-15,2044.64,2044.64,2022.02,2023.04,2023.04,4278750000
12-Nov-15,2072.29,2072.29,2045.66,2045.97,2045.97,4016370000
11-Nov-15,2083.41,2086.94,2074.85,2075,2075,3692410000
10-Nov-15,2077.19,2083.67,2069.91,2081.72,2081.72,3821440000
9-Nov-15,2096.56,2096.56,2068.24,2078.58,2078.58,3882350000
6-Nov-15,2098.6,2101.91,2083.74,2099.2,2099.2,4369020000
5-Nov-15,2101.68,2108.78,2090.41,2099.93,2099.93,4051890000
4-Nov-15,2110.6,2114.59,2096.98,2102.31,2102.31,4078870000
3-Nov-15,2102.63,2116.48,2097.51,2109.79,2109.79,4272060000
2-Nov-15,2080.76,2106.2,2080.76,2104.05,2104.05,3760020000
30-Oct-15,2090,2094.32,2079.34,2079.36,2079.36,4256200000
29-Oct-15,2088.35,2092.52,2082.63,2089.41,2089.41,4008940000
28-Oct-15,2066.48,2090.35,2063.11,2090.35,2090.35,4698110000
27-Oct-15,2068.75,2070.37,2058.84,2065.89,2065.89,4216880000
26-Oct-15,2075.08,2075.14,2066.53,2071.18,2071.18,3385800000
23-Oct-15,2058.19,2079.74,2058.19,2075.15,2075.15,4108460000
22-Oct-15,2021.88,2055.2,2021.88,2052.51,2052.51,4430850000
21-Oct-15,2033.47,2037.97,2017.22,2018.94,2018.94,3627790000
20-Oct-15,2033.13,2039.12,2026.61,2030.77,2030.77,3331500000
19-Oct-15,2031.73,2034.45,2022.31,2033.66,2033.66,3287320000
16-Oct-15,2024.37,2033.54,2020.46,2033.11,2033.11,3595430000
15-Oct-15,1996.47,2024.15,1996.47,2023.86,2023.86,3746290000
14-Oct-15,2003.66,2009.56,1990.73,1994.24,1994.24,3644590000
13-Oct-15,2015,2022.34,2001.78,2003.69,2003.69,3401920000
12-Oct-15,2015.65,2018.66,2010.55,2017.46,2017.46,2893250000
9-Oct-15,2013.73,2020.13,2007.61,2014.89,2014.89,3706900000
8-Oct-15,1994.01,2016.5,1987.53,2013.43,2013.43,3939140000
7-Oct-15,1982.34,1999.31,1976.44,1995.83,1995.83,4666470000
6-Oct-15,1986.63,1991.62,1971.99,1979.92,1979.92,4202400000
5-Oct-15,1954.33,1989.17,1954.33,1987.05,1987.05,4334490000
2-Oct-15,1921.77,1951.36,1893.7,1951.36,1951.36,4378570000
1-Oct-15,1919.65,1927.21,1900.7,1923.82,1923.82,3983600000
30-Sep-15,1887.14,1920.53,1887.14,1920.03,1920.03,4525070000
29-Sep-15,1881.9,1899.48,1871.91,1884.09,1884.09,4132390000
28-Sep-15,1929.18,1929.18,1879.21,1881.77,1881.77,4326660000
25-Sep-15,1935.93,1952.89,1921.5,1931.34,1931.34,3721870000
24-Sep-15,1934.81,1937.17,1908.92,1932.24,1932.24,4091530000
23-Sep-15,1943.24,1949.52,1932.57,1938.76,1938.76,3190530000
22-Sep-15,1961.39,1961.39,1929.22,1942.74,1942.74,3808260000
21-Sep-15,1960.84,1979.64,1955.8,1966.97,1966.97,3269350000
18-Sep-15,1989.66,1989.66,1953.45,1958.03,1958.03,6021240000
17-Sep-15,1995.33,2020.86,1986.73,1990.2,1990.2,4183790000
16-Sep-15,1978.02,1997.26,1977.93,1995.31,1995.31,3630680000
15-Sep-15,1955.1,1983.19,1954.3,1978.09,1978.09,3239860000
14-Sep-15,1963.06,1963.06,1948.27,1953.03,1953.03,3000200000
11-Sep-15,1951.45,1961.05,1939.19,1961.05,1961.05,3218590000
10-Sep-15,1941.59,1965.29,1937.19,1952.29,1952.29,3626320000
9-Sep-15,1971.45,1988.63,1937.88,1942.04,1942.04,3652120000
8-Sep-15,1927.3,1970.42,1927.3,1969.41,1969.41,3548650000
4-Sep-15,1947.76,1947.76,1911.21,1921.22,1921.22,3167090000
3-Sep-15,1950.79,1975.01,1944.72,1951.13,1951.13,3520700000
2-Sep-15,1916.52,1948.91,1916.52,1948.86,1948.86,3742620000
1-Sep-15,1970.09,1970.09,1903.07,1913.85,1913.85,4371850000
31-Aug-15,1986.73,1986.73,1965.98,1972.18,1972.18,3915100000
28-Aug-15,1986.06,1993.48,1975.19,1988.87,1988.87,3949080000
27-Aug-15,1942.77,1989.6,1942.77,1987.66,1987.66,5006390000
26-Aug-15,1872.75,1943.09,1872.75,1940.51,1940.51,5338250000
25-Aug-15,1898.08,1948.04,1867.08,1867.61,1867.61,5183560000
24-Aug-15,1965.15,1965.15,1867.01,1893.21,1893.21,6612690000
21-Aug-15,2034.08,2034.08,1970.89,1970.89,1970.89,5018240000
20-Aug-15,2076.61,2076.61,2035.73,2035.73,2035.73,3922470000
19-Aug-15,2095.69,2096.17,2070.53,2079.61,2079.61,3512920000
18-Aug-15,2101.99,2103.47,2094.14,2096.92,2096.92,2949990000
17-Aug-15,2089.7,2102.87,2079.3,2102.44,2102.44,2867690000
14-Aug-15,2083.15,2092.45,2080.61,2091.54,2091.54,2795590000
13-Aug-15,2086.19,2092.93,2078.26,2083.39,2083.39,3221300000
12-Aug-15,2081.1,2089.06,2052.09,2086.05,2086.05,4269130000
11-Aug-15,2102.66,2102.66,2076.49,2084.07,2084.07,3708880000
10-Aug-15,2080.98,2105.35,2080.98,2104.18,2104.18,3514460000
7-Aug-15,2082.61,2082.61,2067.91,2077.57,2077.57,3602320000
6-Aug-15,2100.75,2103.32,2075.53,2083.56,2083.56,4246570000
5-Aug-15,2095.27,2112.66,2095.27,2099.84,2099.84,3968680000
4-Aug-15,2097.68,2102.51,2088.6,2093.32,2093.32,3546710000
3-Aug-15,2104.49,2105.7,2087.31,2098.04,2098.04,3476770000
31-Jul-15,2111.6,2114.24,2102.07,2103.84,2103.84,3681340000
30-Jul-15,2106.78,2110.48,2094.97,2108.63,2108.63,3579410000
29-Jul-15,2094.7,2110.6,2094.08,2108.57,2108.57,4038900000
28-Jul-15,2070.75,2095.6,2069.09,2093.25,2093.25,4117740000
27-Jul-15,2078.19,2078.19,2063.52,2067.64,2067.64,3836750000
24-Jul-15,2102.24,2106.01,2077.09,2079.65,2079.65,3870040000
23-Jul-15,2114.16,2116.87,2098.63,2102.15,2102.15,3772810000
22-Jul-15,2118.21,2118.51,2110,2114.15,2114.15,3694070000
21-Jul-15,2127.55,2128.49,2115.4,2119.21,2119.21,3343690000
20-Jul-15,2126.85,2132.82,2123.66,2128.28,2128.28,3245870000
17-Jul-15,2126.8,2128.91,2119.88,2126.64,2126.64,3362750000
16-Jul-15,2110.55,2124.42,2110.55,2124.29,2124.29,3227080000
15-Jul-15,2109.01,2114.14,2102.49,2107.4,2107.4,3261810000
14-Jul-15,2099.72,2111.98,2098.18,2108.95,2108.95,3002120000
13-Jul-15,2080.03,2100.67,2080.03,2099.6,2099.6,3096730000
10-Jul-15,2052.74,2081.31,2052.74,2076.62,2076.62,3065070000
9-Jul-15,2049.73,2074.28,2049.73,2051.31,2051.31,3446810000
8-Jul-15,2077.66,2077.66,2044.66,2046.68,2046.68,3608780000
7-Jul-15,2069.52,2083.74,2044.02,2081.34,2081.34,4458660000
6-Jul-15,2073.95,2078.61,2058.4,2068.76,2068.76,3486360000
2-Jul-15,2078.03,2085.06,2071.02,2076.78,2076.78,2996540000
1-Jul-15,2067,2082.78,2067,2077.42,2077.42,3727260000
30-Jun-15,2061.19,2074.28,2056.32,2063.11,2063.11,4078540000
29-Jun-15,2098.63,2098.63,2056.64,2057.64,2057.64,3678960000
26-Jun-15,2102.62,2108.92,2095.38,2101.49,2101.49,5025470000
25-Jun-15,2109.96,2116.04,2101.78,2102.31,2102.31,3214610000
24-Jun-15,2123.65,2125.1,2108.58,2108.58,2108.58,3102480000
23-Jun-15,2123.16,2128.03,2119.89,2124.2,2124.2,3091190000
22-Jun-15,2112.5,2129.87,2112.5,2122.85,2122.85,3030020000
19-Jun-15,2121.06,2121.64,2109.45,2109.99,2109.99,4449810000
18-Jun-15,2101.58,2126.65,2101.58,2121.24,2121.24,3520360000
17-Jun-15,2097.4,2106.79,2088.86,2100.44,2100.44,3222240000
16-Jun-15,2084.26,2097.4,2082.1,2096.29,2096.29,2919900000
15-Jun-15,2091.34,2091.34,2072.49,2084.43,2084.43,3061570000
12-Jun-15,2107.43,2107.43,2091.33,2094.11,2094.11,2719400000
11-Jun-15,2106.24,2115.02,2106.24,2108.86,2108.86,3128600000
10-Jun-15,2081.12,2108.5,2081.12,2105.2,2105.2,3414320000
9-Jun-15,2079.07,2085.62,2072.14,2080.15,2080.15,3034580000
8-Jun-15,2092.34,2093.01,2079.11,2079.28,2079.28,2917150000
5-Jun-15,2095.09,2100.99,2085.67,2092.83,2092.83,3243690000
4-Jun-15,2112.35,2112.89,2093.23,2095.84,2095.84,3200050000
3-Jun-15,2110.64,2121.92,2109.61,2114.07,2114.07,3099980000
2-Jun-15,2110.41,2117.59,2099.14,2109.6,2109.6,3049350000
1-Jun-15,2108.64,2119.15,2102.54,2111.73,2111.73,3011710000
29-May-15,2120.66,2120.66,2104.89,2107.39,2107.39,3927390000
28-May-15,2122.27,2122.27,2112.86,2120.79,2120.79,2980350000
27-May-15,2105.13,2126.22,2105.13,2123.48,2123.48,3127960000
26-May-15,2125.34,2125.34,2099.18,2104.2,2104.2,3342130000
22-May-15,2130.36,2132.15,2126.06,2126.06,2126.06,2571860000
21-May-15,2125.55,2134.28,2122.95,2130.82,2130.82,3070460000
20-May-15,2127.79,2134.72,2122.59,2125.85,2125.85,3025880000
19-May-15,2129.45,2133.02,2124.5,2127.83,2127.83,3296030000
18-May-15,2121.3,2131.78,2120.01,2129.2,2129.2,2888190000
15-May-15,2122.07,2123.89,2116.81,2122.73,2122.73,3092080000
14-May-15,2100.43,2121.45,2100.43,2121.1,2121.1,3225740000
13-May-15,2099.62,2110.19,2096.04,2098.48,2098.48,3374260000
12-May-15,2102.87,2105.06,2085.57,2099.12,2099.12,3139520000
11-May-15,2115.56,2117.69,2104.58,2105.33,2105.33,2992670000
8-May-15,2092.13,2117.66,2092.13,2116.1,2116.1,3399440000
7-May-15,2079.96,2092.9,2074.99,2088,2088,3676640000
6-May-15,2091.26,2098.42,2067.93,2080.15,2080.15,3792210000
5-May-15,2112.63,2115.24,2088.46,2089.46,2089.46,3793950000
4-May-15,2110.23,2120.95,2110.23,2114.49,2114.49,3091580000
1-May-15,2087.38,2108.41,2087.38,2108.29,2108.29,3379390000
30-Apr-15,2105.52,2105.52,2077.59,2085.51,2085.51,4509680000
29-Apr-15,2112.49,2113.65,2097.41,2106.85,2106.85,4074970000
28-Apr-15,2108.35,2116.04,2094.89,2114.76,2114.76,3546270000
27-Apr-15,2119.29,2125.92,2107.04,2108.92,2108.92,3438750000
24-Apr-15,2112.8,2120.92,2112.8,2117.69,2117.69,3375780000
23-Apr-15,2107.21,2120.49,2103.19,2112.93,2112.93,3636670000
22-Apr-15,2098.27,2109.98,2091.05,2107.96,2107.96,3348480000
21-Apr-15,2102.82,2109.64,2094.38,2097.29,2097.29,3243410000
20-Apr-15,2084.11,2103.94,2084.11,2100.4,2100.4,3000160000
17-Apr-15,2102.58,2102.58,2072.37,2081.18,2081.18,3627600000
16-Apr-15,2105.96,2111.3,2100.02,2104.99,2104.99,3434120000
15-Apr-15,2097.82,2111.91,2097.82,2106.63,2106.63,4013760000
14-Apr-15,2092.28,2098.62,2083.24,2095.84,2095.84,3301270000
13-Apr-15,2102.03,2107.65,2092.33,2092.43,2092.43,2908420000
10-Apr-15,2091.51,2102.61,2091.51,2102.06,2102.06,3156200000
9-Apr-15,2081.29,2093.31,2074.29,2091.18,2091.18,3172360000
8-Apr-15,2076.94,2086.69,2073.3,2081.9,2081.9,3265330000
7-Apr-15,2080.79,2089.81,2076.1,2076.33,2076.33,3065510000
6-Apr-15,2064.87,2086.99,2056.52,2080.62,2080.62,3302970000
2-Apr-15,2060.03,2072.17,2057.32,2066.96,2066.96,3095960000
1-Apr-15,2067.63,2067.63,2048.38,2059.69,2059.69,3543270000
31-Mar-15,2084.05,2084.05,2067.04,2067.89,2067.89,3376550000
30-Mar-15,2064.11,2088.97,2064.11,2086.24,2086.24,2917690000
27-Mar-15,2055.78,2062.83,2052.96,2061.02,2061.02,3008550000
26-Mar-15,2059.94,2067.15,2045.5,2056.15,2056.15,3510670000
25-Mar-15,2093.1,2097.43,2061.05,2061.05,2061.05,3521140000
24-Mar-15,2103.94,2107.63,2091.5,2091.5,2091.5,3189820000
23-Mar-15,2107.99,2114.86,2104.42,2104.42,2104.42,3267960000
20-Mar-15,2090.32,2113.92,2090.32,2108.1,2108.1,5554120000
19-Mar-15,2098.69,2098.69,2085.56,2089.27,2089.27,3305220000
18-Mar-15,2072.84,2106.85,2061.23,2099.5,2099.5,4128210000
17-Mar-15,2080.59,2080.59,2065.08,2074.28,2074.28,3221840000
16-Mar-15,2055.35,2081.41,2055.35,2081.19,2081.19,3295600000
13-Mar-15,2064.56,2064.56,2041.17,2053.4,2053.4,3498560000
12-Mar-15,2041.1,2066.41,2041.1,2065.95,2065.95,3405860000
11-Mar-15,2044.69,2050.08,2039.69,2040.24,2040.24,3406570000
10-Mar-15,2076.14,2076.14,2044.16,2044.16,2044.16,3668900000
9-Mar-15,2072.25,2083.49,2072.21,2079.43,2079.43,3349090000
6-Mar-15,2100.91,2100.91,2067.27,2071.26,2071.26,3853570000
5-Mar-15,2098.54,2104.25,2095.22,2101.04,2101.04,3103030000
4-Mar-15,2107.72,2107.72,2094.49,2098.53,2098.53,3421110000
3-Mar-15,2115.76,2115.76,2098.26,2107.78,2107.78,3262300000
2-Mar-15,2105.23,2117.52,2104.5,2117.39,2117.39,3409490000
27-Feb-15,2110.88,2112.74,2103.75,2104.5,2104.5,3547380000
26-Feb-15,2113.91,2113.91,2103.76,2110.74,2110.74,3408690000
25-Feb-15,2115.3,2119.59,2109.89,2113.86,2113.86,3312340000
24-Feb-15,2109.1,2117.94,2105.87,2115.48,2115.48,3199840000
23-Feb-15,2109.83,2110.05,2103,2109.66,2109.66,3093680000
20-Feb-15,2097.65,2110.61,2085.44,2110.3,2110.3,3281600000
19-Feb-15,2099.25,2102.13,2090.79,2097.45,2097.45,3247100000
18-Feb-15,2099.16,2100.23,2092.15,2099.68,2099.68,3370020000
17-Feb-15,2096.47,2101.3,2089.8,2100.34,2100.34,3361750000
13-Feb-15,2088.78,2097.03,2086.7,2096.99,2096.99,3527450000
12-Feb-15,2069.98,2088.53,2069.98,2088.48,2088.48,3788350000
11-Feb-15,2068.55,2073.48,2057.99,2068.53,2068.53,3596860000
10-Feb-15,2049.38,2070.86,2048.62,2068.59,2068.59,3669850000
9-Feb-15,2053.47,2056.16,2041.88,2046.74,2046.74,3549540000
6-Feb-15,2062.28,2072.4,2049.97,2055.47,2055.47,4232970000
5-Feb-15,2043.45,2063.55,2043.45,2062.52,2062.52,3821990000
4-Feb-15,2048.86,2054.74,2036.72,2041.51,2041.51,4141920000
3-Feb-15,2022.71,2050.3,2022.71,2050.03,2050.03,4615900000
2-Feb-15,1996.67,2021.66,1980.9,2020.85,2020.85,4008330000
30-Jan-15,2019.35,2023.32,1993.38,1994.99,1994.99,4568650000
29-Jan-15,2002.45,2024.64,1989.18,2021.25,2021.25,4127140000
28-Jan-15,2032.34,2042.49,2001.49,2002.16,2002.16,4067530000
27-Jan-15,2047.86,2047.86,2019.91,2029.55,2029.55,3329810000
26-Jan-15,2050.42,2057.62,2040.97,2057.09,2057.09,3465760000
23-Jan-15,2062.98,2062.98,2050.54,2051.82,2051.82,3573560000
22-Jan-15,2034.3,2064.62,2026.38,2063.15,2063.15,4176050000
21-Jan-15,2020.19,2038.29,2012.04,2032.12,2032.12,3730070000
20-Jan-15,2020.76,2028.94,2004.49,2022.55,2022.55,3944340000
16-Jan-15,1992.25,2020.46,1988.12,2019.42,2019.42,4056410000
15-Jan-15,2013.75,2021.35,1991.47,1992.67,1992.67,4276720000
14-Jan-15,2018.4,2018.4,1988.44,2011.27,2011.27,4378680000
13-Jan-15,2031.58,2056.93,2008.25,2023.03,2023.03,4107300000
12-Jan-15,2046.13,2049.3,2022.58,2028.26,2028.26,3456460000
9-Jan-15,2063.45,2064.43,2038.33,2044.81,2044.81,3364140000
8-Jan-15,2030.61,2064.08,2030.61,2062.14,2062.14,3934010000
7-Jan-15,2005.55,2029.61,2005.55,2025.9,2025.9,3805480000
6-Jan-15,2022.15,2030.25,1992.44,2002.61,2002.61,4460110000
5-Jan-15,2054.44,2054.44,2017.34,2020.58,2020.58,3799120000
2-Jan-15,2058.9,2072.36,2046.04,2058.2,2058.2,2708700000
31-Dec-14,2082.11,2085.58,2057.94,2058.9,2058.9,2606070000
30-Dec-14,2088.49,2088.49,2079.53,2080.35,2080.35,2440280000
29-Dec-14,2087.63,2093.55,2085.75,2090.57,2090.57,2452360000
26-Dec-14,2084.3,2092.7,2084.3,2088.77,2088.77,1735230000
24-Dec-14,2083.25,2087.56,2081.86,2081.88,2081.88,1416980000
23-Dec-14,2081.48,2086.73,2079.77,2082.17,2082.17,3043950000
22-Dec-14,2069.28,2078.76,2069.28,2078.54,2078.54,3369520000
19-Dec-14,2061.04,2077.85,2061.03,2070.65,2070.65,6465530000
18-Dec-14,2018.98,2061.23,2018.98,2061.23,2061.23,4703380000
17-Dec-14,1973.77,2016.75,1973.77,2012.89,2012.89,4942370000
16-Dec-14,1986.71,2016.89,1972.56,1972.74,1972.74,4958680000
15-Dec-14,2005.03,2018.69,1982.26,1989.63,1989.63,4361990000
12-Dec-14,2030.36,2032.25,2002.33,2002.33,2002.33,4157650000
11-Dec-14,2027.92,2055.53,2027.92,2035.33,2035.33,3917950000
10-Dec-14,2058.86,2058.86,2024.26,2026.14,2026.14,4114440000
9-Dec-14,2056.55,2060.6,2034.17,2059.82,2059.82,3970150000
8-Dec-14,2074.84,2075.78,2054.27,2060.31,2060.31,3800990000
5-Dec-14,2072.78,2079.47,2070.81,2075.37,2075.37,3419620000
4-Dec-14,2073.64,2077.34,2062.34,2071.92,2071.92,3408340000
3-Dec-14,2067.45,2076.28,2066.65,2074.33,2074.33,3612680000
2-Dec-14,2053.77,2068.77,2053.77,2066.55,2066.55,3686650000
1-Dec-14,2065.78,2065.78,2049.57,2053.44,2053.44,4159010000
28-Nov-14,2074.78,2075.76,2065.06,2067.56,2067.56,2504640000
26-Nov-14,2067.36,2073.29,2066.62,2072.83,2072.83,2745260000
25-Nov-14,2070.15,2074.21,2064.75,2067.03,2067.03,3392940000
24-Nov-14,2065.07,2070.17,2065.07,2069.41,2069.41,3128060000
21-Nov-14,2057.46,2071.46,2056.75,2063.5,2063.5,3916420000
20-Nov-14,2045.87,2053.84,2040.49,2052.75,2052.75,3128290000
19-Nov-14,2051.16,2052.14,2040.37,2048.72,2048.72,3390850000
18-Nov-14,2041.48,2056.08,2041.48,2051.8,2051.8,3416190000
17-Nov-14,2038.29,2043.07,2034.46,2041.32,2041.32,3152890000
14-Nov-14,2039.74,2042.22,2035.2,2039.82,2039.82,3227130000
13-Nov-14,2039.21,2046.18,2030.44,2039.33,2039.33,3455270000
12-Nov-14,2037.75,2040.33,2031.95,2038.25,2038.25,3246650000
11-Nov-14,2038.2,2041.28,2035.28,2039.68,2039.68,2958320000
10-Nov-14,2032.01,2038.7,2030.17,2038.26,2038.26,3284940000
7-Nov-14,2032.36,2034.26,2025.07,2031.92,2031.92,3704280000
6-Nov-14,2023.33,2031.61,2015.86,2031.21,2031.21,3669770000
5-Nov-14,2015.29,2023.77,2014.42,2023.57,2023.57,3766590000
4-Nov-14,2015.81,2015.98,2001.01,2012.1,2012.1,3956260000
3-Nov-14,2018.21,2024.46,2013.68,2017.81,2017.81,3555440000
31-Oct-14,2001.2,2018.19,2001.2,2018.05,2018.05,4292290000
30-Oct-14,1979.49,1999.4,1974.75,1994.65,1994.65,3586150000
29-Oct-14,1983.29,1991.4,1969.04,1982.3,1982.3,3740350000
28-Oct-14,1964.14,1985.05,1964.14,1985.05,1985.05,3653260000
27-Oct-14,1962.97,1964.64,1951.37,1961.63,1961.63,3538860000
24-Oct-14,1951.59,1965.27,1946.27,1964.58,1964.58,3078380000
23-Oct-14,1931.02,1961.95,1931.02,1950.82,1950.82,3789250000
22-Oct-14,1941.29,1949.31,1926.83,1927.11,1927.11,3761930000
21-Oct-14,1909.38,1942.45,1909.38,1941.28,1941.28,3987090000
20-Oct-14,1885.62,1905.03,1882.3,1904.01,1904.01,3331210000
17-Oct-14,1864.91,1898.16,1864.91,1886.76,1886.76,4482120000
16-Oct-14,1855.95,1876.01,1835.02,1862.76,1862.76,5073150000
15-Oct-14,1874.18,1874.18,1820.66,1862.49,1862.49,6090800000
14-Oct-14,1877.11,1898.71,1871.79,1877.7,1877.7,4812010000
13-Oct-14,1905.65,1912.09,1874.14,1874.74,1874.74,4352580000
10-Oct-14,1925.63,1936.98,1906.05,1906.13,1906.13,4550540000
9-Oct-14,1967.68,1967.68,1927.56,1928.21,1928.21,4344020000
8-Oct-14,1935.55,1970.36,1925.25,1968.89,1968.89,4441890000
7-Oct-14,1962.36,1962.36,1934.87,1935.1,1935.1,3687870000
6-Oct-14,1970.01,1977.84,1958.43,1964.82,1964.82,3358220000
3-Oct-14,1948.12,1971.19,1948.12,1967.9,1967.9,3560970000
2-Oct-14,1945.83,1952.32,1926.03,1946.17,1946.17,4012510000
1-Oct-14,1971.44,1971.44,1941.72,1946.16,1946.16,4188590000
30-Sep-14,1978.21,1985.17,1968.96,1972.29,1972.29,3951100000
29-Sep-14,1978.96,1981.28,1964.04,1977.8,1977.8,3094440000
26-Sep-14,1966.22,1986.37,1966.22,1982.85,1982.85,2929440000
25-Sep-14,1997.32,1997.32,1965.99,1965.99,1965.99,3273050000
24-Sep-14,1983.34,1999.79,1978.63,1998.3,1998.3,3313850000
23-Sep-14,1992.78,1995.41,1982.77,1982.77,1982.77,3279350000
22-Sep-14,2009.08,2009.08,1991.01,1994.29,1994.29,3349670000
19-Sep-14,2012.74,2019.26,2006.59,2010.4,2010.4,4880220000
18-Sep-14,2003.07,2012.34,2003.07,2011.36,2011.36,3235340000
17-Sep-14,1999.3,2010.74,1993.29,2001.57,2001.57,3209420000
16-Sep-14,1981.93,2002.28,1979.06,1998.98,1998.98,3160310000
15-Sep-14,1986.04,1987.18,1978.48,1984.13,1984.13,2776530000
12-Sep-14,1996.74,1996.74,1980.26,1985.54,1985.54,3206570000
11-Sep-14,1992.85,1997.65,1985.93,1997.45,1997.45,2941690000
10-Sep-14,1988.41,1996.66,1982.99,1995.69,1995.69,2912430000
9-Sep-14,2000.73,2001.01,1984.61,1988.44,1988.44,2882830000
8-Sep-14,2007.17,2007.17,1995.6,2001.54,2001.54,2789090000
5-Sep-14,1998,2007.71,1990.1,2007.71,2007.71,2818300000
4-Sep-14,2001.67,2011.17,1992.54,1997.65,1997.65,3072410000
3-Sep-14,2003.57,2009.28,1998.14,2000.72,2000.72,2809980000
2-Sep-14,2004.07,2006.12,1994.85,2002.28,2002.28,2819980000
29-Aug-14,1998.45,2003.38,1994.65,2003.37,2003.37,2259130000
28-Aug-14,1997.42,1998.55,1990.52,1996.74,1996.74,2282400000
27-Aug-14,2000.54,2002.14,1996.2,2000.12,2000.12,2344350000
26-Aug-14,1998.59,2005.04,1998.59,2000.02,2000.02,2451950000
25-Aug-14,1991.74,2001.95,1991.74,1997.92,1997.92,2233880000
22-Aug-14,1992.6,1993.54,1984.76,1988.4,1988.4,2301860000
21-Aug-14,1986.82,1994.76,1986.82,1992.37,1992.37,2638920000
20-Aug-14,1980.46,1988.57,1977.68,1986.51,1986.51,2579560000
19-Aug-14,1972.73,1982.57,1972.73,1981.6,1981.6,2656430000
18-Aug-14,1958.36,1971.99,1958.36,1971.74,1971.74,2638160000
15-Aug-14,1958.87,1964.04,1941.5,1955.06,1955.06,3023380000
14-Aug-14,1947.41,1955.23,1947.41,1955.18,1955.18,2609460000
13-Aug-14,1935.6,1948.41,1935.6,1946.72,1946.72,2718020000
12-Aug-14,1935.73,1939.65,1928.29,1933.75,1933.75,2611700000
11-Aug-14,1933.43,1944.9,1933.43,1936.92,1936.92,2784890000
8-Aug-14,1910.35,1932.38,1909.01,1931.59,1931.59,2902280000
7-Aug-14,1923.03,1928.89,1904.78,1909.57,1909.57,3230520000
6-Aug-14,1917.29,1927.91,1911.45,1920.24,1920.24,3539150000
